Type,Part Number,Brand,Model,Rank,Benchmark,Samples,URL
HDD,,WD,WD2500AVJS-63B6A0 250GB,538,38.6,1141,https://hdd.userbenchmark.com/SpeedTest/11610/WDC-WD2500AVJS-63B6A0
HDD,,Hitachi,HTS54757 750GB,539,38.5,235,https://hdd.userbenchmark.com/SpeedTest/6112/Hitachi-HTS54757
HDD,,Hitachi,HDS721075KLA330 750GB,540,38.4,3131,https://hdd.userbenchmark.com/SpeedTest/1370/Hitachi-HDS721075KLA330
HDD,,Seagate,ST9250410AS 250GB,541,38.4,5949,https://hdd.userbenchmark.com/SpeedTest/525/ST9250410AS
HDD,,Toshiba,MK1059GSM 1TB,542,38.2,3264,https://hdd.userbenchmark.com/SpeedTest/1480/TOSHIBA-MK1059GSM
HDD,,WD,WD5000ABYS-01TNA0 500GB,543,38.2,936,https://hdd.userbenchmark.com/SpeedTest/5181/WDC-WD5000ABYS-01TNA0
HDD,,Toshiba,MK6459GSX 640GB,544,38.2,191,https://hdd.userbenchmark.com/SpeedTest/1212/TOSHIBA-MK6459GSX
HDD,HDP725025GLA380,Hitachi,Deskstar P7K500 250GB,545,38,6882,https://hdd.userbenchmark.com/SpeedTest/372/Hitachi-HDP725025GLA380
HDD,,Hitachi,HDS721010KLA330 1TB,546,37.7,7573,https://hdd.userbenchmark.com/SpeedTest/2888/Hitachi-HDS721010KLA330
HDD,,Toshiba,MK7575GSX 750GB,547,37.5,4984,https://hdd.userbenchmark.com/SpeedTest/2614/TOSHIBA-MK7575GSX
HDD,,WD,WD6400AAVS-00G9B1 640GB,548,37.5,2383,https://hdd.userbenchmark.com/SpeedTest/3045/WDC-WD6400AAVS-00G9B1
HDD,,Seagate,ST9750423AS 750GB,549,37.5,2449,https://hdd.userbenchmark.com/SpeedTest/935/ST9750423AS
HDD,,Toshiba,MK6476GSXN 640GB,550,37.5,486,https://hdd.userbenchmark.com/SpeedTest/6224/TOSHIBA-MK6476GSXN
HDD,HTS547575A9E384,Hitachi,Travelstar 5K750 750GB,551,37.4,28874,https://hdd.userbenchmark.com/SpeedTest/1367/Hitachi-HTS547575A9E384
HDD,,Hitachi,HDT721025SLA380 250GB,552,37.3,1418,https://hdd.userbenchmark.com/SpeedTest/2907/Hitachi-HDT721025SLA380
HDD,,Samsung,HD200HJ 200GB,553,37.3,2024,https://hdd.userbenchmark.com/SpeedTest/1948/SAMSUNG-HD200HJ
HDD,,Seagate,ST9320421AS 320GB,554,37.3,728,https://hdd.userbenchmark.com/SpeedTest/6523/ST9320421AS
HDD,WD5000AAJS,WD,Blue 500GB (2007),555,37.2,6669,https://hdd.userbenchmark.com/SpeedTest/610/WDC-WD5000AAJS-00YFA0
HDD,,WD,WD10TPVT-00H 1TB,556,37.1,1031,https://hdd.userbenchmark.com/SpeedTest/6175/WDC-WD10TPVT-00H
HDD,,Samsung,HN-M750MBB 750GB,557,37.1,800,https://hdd.userbenchmark.com/SpeedTest/121/SAMSUNG-HN-M750MBB
HDD,,Hitachi,HTS54505 500GB,558,36.9,431,https://hdd.userbenchmark.com/SpeedTest/1400/Hitachi-HTS54505
HDD,,WD,WD3200BJKT-00F4T0 320GB,559,36.9,508,https://hdd.userbenchmark.com/SpeedTest/6337/WDC-WD3200BJKT-00F4T0
HDD,,WD,WD5000AACS-00ZUB0 500GB,560,36.9,12679,https://hdd.userbenchmark.com/SpeedTest/1623/WDC-WD5000AACS-00ZUB0
HDD,,Maxtor,ST3320630NS 324GB,561,36.8,51,https://hdd.userbenchmark.com/SpeedTest/9541/Maxtor--ST3320630NS
HDD,,Seagate,ST9320423ASG 320GB,562,36.8,257,https://hdd.userbenchmark.com/SpeedTest/7583/ST9320423ASG
HDD,,WD,WD800ADFS-75SLR2 80GB,563,36.7,227,https://hdd.userbenchmark.com/SpeedTest/268/WDC-WD800ADFS-75SLR2
HDD,,WD,WD5000AVVS-63H0B1 500GB,564,36.7,7335,https://hdd.userbenchmark.com/SpeedTest/2986/WDC-WD5000AVVS-63H0B1
HDD,,Hitachi,HDP725050GLAT80 500GB,565,36.6,126,https://hdd.userbenchmark.com/SpeedTest/2621/Hitachi-HDP725050GLAT80
HDD,,Seagate,ST9250421ASG 250GB,566,36.5,235,https://hdd.userbenchmark.com/SpeedTest/6246/ST9250421ASG
HDD,,Seagate,ST9320423AS 320GB,567,36.5,7735,https://hdd.userbenchmark.com/SpeedTest/131/ST9320423AS
HDD,,Seagate,ST1000LM010-9YH146 1TB,568,36.4,1852,https://hdd.userbenchmark.com/SpeedTest/4168/ST1000LM010-9YH146
HDD,WD2500BEKT,WD,Black 2.5" 250GB (2010),569,36.2,6301,https://hdd.userbenchmark.com/SpeedTest/4008/WDC-WD2500BEKT-00PVM
HDD,,WD,WD5001ABYS-01YNA0 500GB,570,36.1,743,https://hdd.userbenchmark.com/SpeedTest/5765/WDC-WD5001ABYS-01YNA0
HDD,,Hitachi,HDS721032CLA362 320GB,571,35.9,7098,https://hdd.userbenchmark.com/SpeedTest/3419/Hitachi-HDS721032CLA362
HDD,,Maxtor,STM3500630AS 500GB,572,35.9,1916,https://hdd.userbenchmark.com/SpeedTest/1780/MAXTOR-STM3500630AS
HDD,,Seagate,ST1000LM002-9VQ14L 1TB,573,35.8,223,https://hdd.userbenchmark.com/SpeedTest/9979/ST1000LM002-9VQ14L
HDD,,WD,WD5000AAVS-00ZTB0 500GB,574,35.7,9757,https://hdd.userbenchmark.com/SpeedTest/947/WDC-WD5000AAVS-00ZTB0
HDD,,Maxtor,STM3320620AS 320GB,575,35.7,1388,https://hdd.userbenchmark.com/SpeedTest/3702/MAXTOR-STM3320620AS
HDD,,Seagate,ST9320421ASG 320GB,576,35.7,244,https://hdd.userbenchmark.com/SpeedTest/10280/ST9320421ASG
HDD,,WD,WD1600BJKT-75F4T0 160GB,577,35.5,684,https://hdd.userbenchmark.com/SpeedTest/5905/WDC-WD1600BJKT-75F4T0
HDD,,Seagate,ST640LM000 HM641JI 640GB,578,35.5,1091,https://hdd.userbenchmark.com/SpeedTest/9709/ST640LM000-HM641JI
HDD,,,GB0500C4413 500GB,579,35.5,336,https://hdd.userbenchmark.com/SpeedTest/1828/GB0500C4413
HDD,HDP725040GLA360,Hitachi,Deskstar P7K500 400GB,580,35.4,520,https://hdd.userbenchmark.com/SpeedTest/5788/Hitachi-HDP725040GLA360
HDD,,Samsung,HM641JI 640GB,581,35.3,7127,https://hdd.userbenchmark.com/SpeedTest/2867/SAMSUNG-HM641JI
HDD,,Seagate,ST9160411ASG 160GB,582,35.3,654,https://hdd.userbenchmark.com/SpeedTest/1633/ST9160411ASG
HDD,WD4000AAKS,WD,Blue 400GB (2008),583,35.3,1416,https://hdd.userbenchmark.com/SpeedTest/3883/WDC-WD4000AAKS-00YGA0
HDD,,Samsung,HM501II 500GB,584,35.2,783,https://hdd.userbenchmark.com/SpeedTest/8100/SAMSUNG-HM501II
HDD,HDP725032GLA360,Hitachi,Deskstar P7K500 320GB,585,35.2,4705,https://hdd.userbenchmark.com/SpeedTest/3494/Hitachi-HDP725032GLA360
HDD,,Seagate,ST3500630AS 500GB,586,35.2,21061,https://hdd.userbenchmark.com/SpeedTest/20/ST3500630AS
HDD,,Seagate,ST3320620NS 320GB,587,35.1,742,https://hdd.userbenchmark.com/SpeedTest/5481/ST3320620NS
HDD,,WD,WD7500AACS-00D6B0 750GB,588,35.1,3069,https://hdd.userbenchmark.com/SpeedTest/3233/WDC-WD7500AACS-00D6B0
HDD,,WD,WD1601ABYS-01C0A0 165GB,589,35,216,https://hdd.userbenchmark.com/SpeedTest/6509/WDC-WD1601ABYS-01C0A0
HDD,,Seagate,ST3360320AS 360GB,590,35,4313,https://hdd.userbenchmark.com/SpeedTest/1850/ST3360320AS
HDD,WD5000BPVT,WD,Blue 2.5" 500GB (2010),591,35,22215,https://hdd.userbenchmark.com/SpeedTest/2839/WDC-WD5000BPVT-75HXZT3
HDD,WD1600BPVT,WD,Blue 2.5" 160GB (2010),592,35,210,https://hdd.userbenchmark.com/SpeedTest/4951/WDC-WD1600BPVT-22ZEST0
HDD,,Samsung,HM251HI 250GB,593,34.9,612,https://hdd.userbenchmark.com/SpeedTest/6909/SAMSUNG-HM251HI
HDD,ST3320620AS,Seagate,Barracuda 7200.10 320GB,594,34.9,24003,https://hdd.userbenchmark.com/SpeedTest/257/ST3320620AS
HDD,,Seagate,ST3500630NS 500GB,595,34.9,2350,https://hdd.userbenchmark.com/SpeedTest/1456/ST3500630NS
HDD,,Seagate,ST3500830AS 500GB,596,34.8,5474,https://hdd.userbenchmark.com/SpeedTest/3724/ST3500830AS
HDD,,WD,WD3201ABYS-01B9A0 320GB,597,34.8,334,https://hdd.userbenchmark.com/SpeedTest/6707/WDC-WD3201ABYS-01B9A0
HDD,,Seagate,ST3250820NS 250GB,598,34.8,193,https://hdd.userbenchmark.com/SpeedTest/11777/ST3250820NS
HDD,,Samsung,HD321KJ 320GB,599,34.8,9320,https://hdd.userbenchmark.com/SpeedTest/1934/SAMSUNG-HD321KJ
HDD,,Seagate,ST3300620AS 300GB,600,34.8,380,https://hdd.userbenchmark.com/SpeedTest/6252/ST3300620AS
HDD,,Toshiba,MK6465GSX 640GB,601,34.8,2776,https://hdd.userbenchmark.com/SpeedTest/994/TOSHIBA-MK6465GSX
HDD,,WD,WD1000FYPS-01ZKB0 1TB,602,34.7,1205,https://hdd.userbenchmark.com/SpeedTest/9121/WDC-WD1000FYPS-01ZKB0
HDD,,Seagate,ST3320820AS 320GB,603,34.7,10397,https://hdd.userbenchmark.com/SpeedTest/1469/ST3320820AS
HDD,,Hitachi,Touro Mobile 3.0 1TB,604,34.7,681,https://hdd.userbenchmark.com/SpeedTest/3230/HGST-Touro-Mobile-30
HDD,,Maxtor,STM3250820AS 250GB,605,34.7,2354,https://hdd.userbenchmark.com/SpeedTest/1310/MAXTOR-STM3250820AS
HDD,,Toshiba,MK3256GSY 320GB,606,34.6,1206,https://hdd.userbenchmark.com/SpeedTest/5782/TOSHIBA-MK3256GSY
HDD,,Toshiba,MK1059GSMP 1TB,607,34.5,1522,https://hdd.userbenchmark.com/SpeedTest/604/TOSHIBA-MK1059GSMP
HDD,HD501LJ,Samsung,Spinpoint T166 500GB,608,34.5,28060,https://hdd.userbenchmark.com/SpeedTest/946/SAMSUNG-HD501LJ
HDD,,Hitachi,HTS547564A9E384 640GB,609,34.4,9599,https://hdd.userbenchmark.com/SpeedTest/953/Hitachi-HTS547564A9E384
HDD,,WD,WD7500AYPS-01ZKB0 750GB,610,34.4,146,https://hdd.userbenchmark.com/SpeedTest/7309/WDC-WD7500AYPS-01ZKB0
HDD,,Seagate,ST3250620NS 250GB,611,34.4,1105,https://hdd.userbenchmark.com/SpeedTest/3394/ST3250620NS
HDD,WD800AAJS,WD,Blue 80GB (2007),612,34.4,3113,https://hdd.userbenchmark.com/SpeedTest/1866/WDC-WD800AAJS-60B4A0
HDD,,Toshiba,MK1665GSX 160GB,613,34.3,832,https://hdd.userbenchmark.com/SpeedTest/9119/TOSHIBA-MK1665GSX
HDD,,Toshiba,MK6465GSXN 640GB,614,34.3,1115,https://hdd.userbenchmark.com/SpeedTest/1267/TOSHIBA-MK6465GSXN
HDD,,Seagate,ST3750840AS 750GB,615,34.3,572,https://hdd.userbenchmark.com/SpeedTest/3075/ST3750840AS
HDD,,Maxtor,STM3320620AS 320GB,616,34.3,10,https://hdd.userbenchmark.com/SpeedTest/7871/MAXTOR--STM3320620AS
HDD,,Seagate,ST9160412ASG 160GB,617,34.3,533,https://hdd.userbenchmark.com/SpeedTest/4331/ST9160412ASG
HDD,,Seagate,ST3300820SCE 300GB,618,34.3,531,https://hdd.userbenchmark.com/SpeedTest/1944/ST3300820SCE
HDD,,Hitachi,HTS723232L9SA60 320GB,619,34.3,304,https://hdd.userbenchmark.com/SpeedTest/6838/HITACHI-HTS723232L9SA60
HDD,,Excelstor,Technology V8160 165GB,620,34.2,23,https://hdd.userbenchmark.com/SpeedTest/6697/ExcelStor-Technology-V8160
HDD,,Samsung,HM321HI 320GB,621,34.1,6891,https://hdd.userbenchmark.com/SpeedTest/2705/SAMSUNG-HM321HI
HDD,,Maxtor,STM3320820AS 320GB,622,34,3090,https://hdd.userbenchmark.com/SpeedTest/1541/MAXTOR-STM3320820AS
HDD,,Seagate,ST3400820AS 400GB,623,34,651,https://hdd.userbenchmark.com/SpeedTest/3144/ST3400820AS
HDD,,Hitachi,HCC547550A9E380 500GB,624,34,423,https://hdd.userbenchmark.com/SpeedTest/8947/Hitachi-HCC547550A9E380
HDD,,Samsung,HD320KJ 320GB,625,33.9,2383,https://hdd.userbenchmark.com/SpeedTest/4162/SAMSUNG-HD320KJ
HDD,,Seagate,ST3250820AS 250GB,626,33.9,10518,https://hdd.userbenchmark.com/SpeedTest/1655/ST3250820AS
HDD,,Hitachi,HCS545050GLA380 500GB,627,33.9,236,https://hdd.userbenchmark.com/SpeedTest/2081/Hitachi-HCS545050GLA380
HDD,WD4000AAJS,WD,Blue 400GB (2007),628,33.8,1332,https://hdd.userbenchmark.com/SpeedTest/1532/WDC-WD4000AAJS-00YFA0
HDD,WD6400BPVT,WD,Blue 2.5" 640GB (2010),629,33.8,7701,https://hdd.userbenchmark.com/SpeedTest/799/WDC-WD6400BPVT-80HXZT1
HDD,WD6400BEVT,WD,Blue 2.5" 640GB (2009),630,33.8,3965,https://hdd.userbenchmark.com/SpeedTest/503/WDC-WD6400BEVT-22A0RT0
HDD,,Seagate,ST9640423AS 640GB,631,33.8,1002,https://hdd.userbenchmark.com/SpeedTest/1709/ST9640423AS
HDD,,Toshiba,MK3265GSX 320GB,632,33.8,4044,https://hdd.userbenchmark.com/SpeedTest/382/TOSHIBA-MK3265GSX
HDD,,Seagate,ST3400620AS 400GB,633,33.8,2196,https://hdd.userbenchmark.com/SpeedTest/5340/ST3400620AS
HDD,,Seagate,ST3400620NS 400GB,634,33.7,578,https://hdd.userbenchmark.com/SpeedTest/9788/ST3400620NS
HDD,,WD,WD1600AVJS-63SWA0 160GB,635,33.7,962,https://hdd.userbenchmark.com/SpeedTest/2491/WDC-WD1600AVJS-63SWA0
HDD,,Seagate,ST3750640AS 750GB,636,33.6,5311,https://hdd.userbenchmark.com/SpeedTest/1206/ST3750640AS
HDD,,Seagate,ST9640320AS 640GB,637,33.6,2942,https://hdd.userbenchmark.com/SpeedTest/492/ST9640320AS
HDD,,Hitachi,HCS5C3232SLA380 320GB,638,33.6,618,https://hdd.userbenchmark.com/SpeedTest/8115/Hitachi-HCS5C3232SLA380
HDD,,Seagate,ST3250620AS 250GB,639,33.6,5008,https://hdd.userbenchmark.com/SpeedTest/2769/ST3250620AS
HDD,,Seagate,ST3750640NS 750GB,640,33.6,8013,https://hdd.userbenchmark.com/SpeedTest/4285/ST3750640NS
HDD,,Maxtor,S TM3320820AS 320GB,641,33.5,225,https://hdd.userbenchmark.com/SpeedTest/2573/MAXTOR-S-TM3320820AS
HDD,WD1600BEKT,WD,Black 2.5" 160GB (2010),642,33.5,1643,https://hdd.userbenchmark.com/SpeedTest/2369/WDC-WD1600BEKT-60V5T1
HDD,ST320LT012,Seagate,Momentus Thin 5400.9 2.5" 320GB,643,33.4,5405,https://hdd.userbenchmark.com/SpeedTest/3598/ST320LT012-9WS14C
HDD,,Samsung,HM500JI 500GB,644,33.3,6707,https://hdd.userbenchmark.com/SpeedTest/1276/SAMSUNG-HM500JI
HDD,,Samsung,HM400JI 400GB,645,33,150,https://hdd.userbenchmark.com/SpeedTest/10816/SAMSUNG-HM400JI
HDD,,Seagate,ST320LM001 HN-M320MBB 320GB,646,32.9,3668,https://hdd.userbenchmark.com/SpeedTest/5867/ST320LM001-HN-M320MBB
HDD,,Hitachi,HDT725050VLA360 500GB,647,32.9,2647,https://hdd.userbenchmark.com/SpeedTest/1926/Hitachi-HDT725050VLA360
HDD,,Seagate,ST9160412AS 160GB,648,32.8,1780,https://hdd.userbenchmark.com/SpeedTest/2544/ST9160412AS
HDD,,Toshiba,MK6476GSX 640GB,649,32.8,2780,https://hdd.userbenchmark.com/SpeedTest/795/TOSHIBA-MK6476GSX
HDD,,Samsung,HM250HI 250GB,650,32.8,3391,https://hdd.userbenchmark.com/SpeedTest/2355/SAMSUNG-HM250HI
HDD,WD3200BPVT,WD,Blue 2.5" 320GB (2010),651,32.7,25314,https://hdd.userbenchmark.com/SpeedTest/2595/WDC-WD3200BPVT-75JJ5T0
HDD,,WD,WD740GD-00FLA2 74GB,652,32.7,1037,https://hdd.userbenchmark.com/SpeedTest/3765/WDC-WD740GD-00FLA2
HDD,,Hitachi,HTS723232L9A360 320GB,653,32.7,778,https://hdd.userbenchmark.com/SpeedTest/6590/Hitachi-HTS723232L9A360
HDD,,Toshiba,MK6475GS 640GB,654,32.6,63,https://hdd.userbenchmark.com/SpeedTest/3610/TOSHIBA-MK6475GS
HDD,,WD,WD5000YS-18MPB1 500GB,655,32.6,790,https://hdd.userbenchmark.com/SpeedTest/12608/WDC-WD5000YS-18MPB1
HDD,,Hitachi,HDT725050VLA380 500GB,656,32.6,1029,https://hdd.userbenchmark.com/SpeedTest/2605/Hitachi-HDT725050VLA380
HDD,,WD,WD5000KS-00MNB0 500GB,657,32.4,855,https://hdd.userbenchmark.com/SpeedTest/2813/WDC-WD5000KS-00MNB0
HDD,,Hitachi,HTS547550A9E384 500GB,658,32.4,19080,https://hdd.userbenchmark.com/SpeedTest/938/Hitachi-HTS547550A9E384
HDD,HDP725016GLA380,Hitachi,Deskstar P7K500 160GB,659,32.3,1998,https://hdd.userbenchmark.com/SpeedTest/3051/Hitachi-HDP725016GLA380
HDD,,WD,WD3200AVVS-63L2B0 320GB,660,32.3,5064,https://hdd.userbenchmark.com/SpeedTest/5116/WDC-WD3200AVVS-63L2B0
HDD,,Fujitsu,MJA2500BH G2 500GB,661,32.3,1149,https://hdd.userbenchmark.com/SpeedTest/7426/FUJITSU-MJA2500BH-G2
HDD,,Hitachi,HTS723225L9A362 250GB,662,32.3,119,https://hdd.userbenchmark.com/SpeedTest/4098/Hitachi-HTS723225L9A362
HDD,,Hitachi,HTS723216L9SA60 160GB,663,32.1,550,https://hdd.userbenchmark.com/SpeedTest/1119/HITACHI-HTS723216L9SA60
HDD,,Hitachi,HTS543216A7A384 160GB,664,32.1,553,https://hdd.userbenchmark.com/SpeedTest/6327/Hitachi-HTS543216A7A384
HDD,,Seagate,ST3200820AS 200GB,665,32,1176,https://hdd.userbenchmark.com/SpeedTest/2833/ST3200820AS
HDD,,Hitachi,HTS545032B9SA02 320GB,666,32,341,https://hdd.userbenchmark.com/SpeedTest/11306/Hitachi-HTS545032B9SA02
HDD,,Toshiba,MK6459GSXP 640GB,667,32,1630,https://hdd.userbenchmark.com/SpeedTest/2337/TOSHIBA-MK6459GSXP
HDD,,Samsung,HD081GJ 80GB,668,32,746,https://hdd.userbenchmark.com/SpeedTest/4836/SAMSUNG-HD081GJ
HDD,,Hitachi,HTS54755 500GB,669,32,159,https://hdd.userbenchmark.com/SpeedTest/1555/Hitachi-HTS54755
HDD,ST320LT020,Seagate,Momentus Thin 5400 2.5" 320GB,670,31.9,5824,https://hdd.userbenchmark.com/SpeedTest/855/ST320LT020-9YG142
HDD,,Samsung,HD401LJ 400GB,671,31.9,1317,https://hdd.userbenchmark.com/SpeedTest/1229/SAMSUNG-HD401LJ
HDD,,WD,WD5000AAKB-00H8A0 500GB,672,31.9,890,https://hdd.userbenchmark.com/SpeedTest/4691/WDC-WD5000AAKB-00H8A0
HDD,,Hitachi,HDT725032VLA 320GB,673,31.9,393,https://hdd.userbenchmark.com/SpeedTest/10037/Hitachi-HDT725032VLA
HDD,,Seagate,ST332082 0SCE 320GB,674,31.8,70,https://hdd.userbenchmark.com/SpeedTest/4800/ST332082-0SCE
HDD,,Fujitsu,MJA2250BH G2 250GB,675,31.8,771,https://hdd.userbenchmark.com/SpeedTest/4346/FUJITSU-MJA2250BH-G2
HDD,,Hitachi,HTS723216L9A360 160GB,676,31.8,523,https://hdd.userbenchmark.com/SpeedTest/5339/Hitachi-HTS723216L9A360
HDD,,Maxtor,STM3250820A 250GB,677,31.8,266,https://hdd.userbenchmark.com/SpeedTest/9658/MAXTOR-STM3250820A
HDD,,Maxtor,STM3160811AS 160GB,678,31.8,363,https://hdd.userbenchmark.com/SpeedTest/10214/MAXTOR-STM3160811AS
HDD,,Toshiba,MK2576GSX 250GB,679,31.7,598,https://hdd.userbenchmark.com/SpeedTest/1627/TOSHIBA-MK2576GSX
HDD,,Hitachi,HDT725032VLA360 320GB,680,31.7,3699,https://hdd.userbenchmark.com/SpeedTest/1265/Hitachi-HDT725032VLA360
HDD,,Toshiba,MK6475GSX 640GB,681,31.7,6885,https://hdd.userbenchmark.com/SpeedTest/3809/TOSHIBA-MK6475GSX
HDD,,Maxtor,7V300F0 300GB,682,31.7,151,https://hdd.userbenchmark.com/SpeedTest/8427/Maxtor-7V300F0
HDD,ST9500325AS,Seagate,Momentus 5400.6 2.5" 500GB,683,31.7,53212,https://hdd.userbenchmark.com/SpeedTest/166/ST9500325AS
HDD,,Samsung,HD160HJ 160GB,684,31.7,1218,https://hdd.userbenchmark.com/SpeedTest/5876/SAMSUNG-HD160HJ
HDD,,Hitachi,HTS545050B9A300 500GB,685,31.6,15491,https://hdd.userbenchmark.com/SpeedTest/1634/Hitachi-HTS545050B9A300
HDD,,Seagate,ST3320820SCE 320GB,686,31.6,816,https://hdd.userbenchmark.com/SpeedTest/7203/ST3320820SCE
HDD,,Maxtor,6V300F0 300GB,687,31.5,1001,https://hdd.userbenchmark.com/SpeedTest/2286/Maxtor-6V300F0
HDD,,Toshiba,MK3276GSX 320GB,688,31.5,3222,https://hdd.userbenchmark.com/SpeedTest/7284/TOSHIBA-MK3276GSX
HDD,,WD,WD2500AAJB-00J3A0 250GB,689,31.4,538,https://hdd.userbenchmark.com/SpeedTest/2580/WDC-WD2500AAJB-00J3A0
HDD,,WD,WD3200AAVS-00ZTB0 320GB,690,31.4,412,https://hdd.userbenchmark.com/SpeedTest/5519/WDC-WD3200AAVS-00ZTB0
HDD,,Samsung,HD753LI 750GB,691,31.4,40,https://hdd.userbenchmark.com/SpeedTest/10511/SAMSUNG-HD753LI
HDD,WD5000BEVT,WD,Blue 2.5" 500GB (2009),692,31.3,19936,https://hdd.userbenchmark.com/SpeedTest/1943/WDC-WD5000BEVT-22A0RT0
HDD,,Maxtor,STM3200820AS 200GB,693,31.3,221,https://hdd.userbenchmark.com/SpeedTest/4619/MAXTOR-STM3200820AS
HDD,,Hitachi,HDT725032VLA380 320GB,694,31.3,4276,https://hdd.userbenchmark.com/SpeedTest/2691/Hitachi-HDT725032VLA380
HDD,,Seagate,ST3160812AS 160GB,695,31.2,7229,https://hdd.userbenchmark.com/SpeedTest/1935/ST3160812AS
HDD,,Maxtor,STM3160815AS 160GB,696,31.2,1804,https://hdd.userbenchmark.com/SpeedTest/6381/MAXTOR-STM3160815AS
HDD,,Maxtor,7H500F0 500GB,697,31.2,707,https://hdd.userbenchmark.com/SpeedTest/3697/Maxtor-7H500F0
HDD,,WD,WD5000AAJB-00YRA0 500GB,698,31.1,109,https://hdd.userbenchmark.com/SpeedTest/6902/WDC-WD5000AAJB-00YRA0
HDD,,Samsung,HD161HJ 160GB,699,31.1,14654,https://hdd.userbenchmark.com/SpeedTest/1496/SAMSUNG-HD161HJ
HDD,,Toshiba,MK5059GSXP 500GB,700,31,4089,https://hdd.userbenchmark.com/SpeedTest/2764/TOSHIBA-MK5059GSXP
HDD,,Hitachi,HUA721075KLA 750GB,701,31,19,https://hdd.userbenchmark.com/SpeedTest/6886/Hitachi-HUA721075KLA
HDD,,Seagate,ST3500830A 500GB,702,31,73,https://hdd.userbenchmark.com/SpeedTest/4792/ST3500830A
HDD,,Hitachi,HDS721680PLA380 82GB,703,31,691,https://hdd.userbenchmark.com/SpeedTest/7255/Hitachi-HDS721680PLA380
HDD,,Samsung,HD400LJ 400GB,704,30.9,1096,https://hdd.userbenchmark.com/SpeedTest/4474/SAMSUNG-HD400LJ
HDD,,Toshiba,MK3259GSXP 320GB,705,30.8,1947,https://hdd.userbenchmark.com/SpeedTest/705/TOSHIBA-MK3259GSXP
HDD,,Hitachi,HTS545050KTA300 500GB,706,30.8,181,https://hdd.userbenchmark.com/SpeedTest/9294/Hitachi-HTS545050KTA300
HDD,,WD,WD1600AABS-00PRA0 160GB,707,30.8,5695,https://hdd.userbenchmark.com/SpeedTest/1353/WDC-WD1600AABS-00PRA0
HDD,,Seagate,ST3250620A 250GB,708,30.7,408,https://hdd.userbenchmark.com/SpeedTest/8803/ST3250620A
HDD,,Hitachi,HTS545050B9SA00 500GB,709,30.6,960,https://hdd.userbenchmark.com/SpeedTest/6645/Hitachi-HTS545050B9SA00
HDD,,Hitachi,HDS721616PLA380 165GB,710,30.6,2897,https://hdd.userbenchmark.com/SpeedTest/3895/Hitachi-HDS721616PLA380
HDD,,Samsung,HD082GJ 80GB,711,30.6,1230,https://hdd.userbenchmark.com/SpeedTest/5654/SAMSUNG-HD082GJ
HDD,,Seagate,ST3250820A 250GB,712,30.6,520,https://hdd.userbenchmark.com/SpeedTest/709/ST3250820A
HDD,,Maxtor,6V320F0 320GB,713,30.6,499,https://hdd.userbenchmark.com/SpeedTest/7185/Maxtor-6V320F0
HDD,,Toshiba,MK3275GSX 320GB,714,30.6,2724,https://hdd.userbenchmark.com/SpeedTest/6320/TOSHIBA-MK3275GSX
HDD,,Seagate,ST3160815SV 160GB,715,30.5,464,https://hdd.userbenchmark.com/SpeedTest/10181/ST3160815SV
HDD,,Seagate,ST3160815AS 160GB,716,30.5,23874,https://hdd.userbenchmark.com/SpeedTest/1990/ST3160815AS
HDD,,Maxtor,6V080E0 82GB,717,30.5,579,https://hdd.userbenchmark.com/SpeedTest/2524/Maxtor-6V080E0
HDD,,Seagate,ST3300822AS 300GB,718,30.5,359,https://hdd.userbenchmark.com/SpeedTest/4225/ST3300822AS
HDD,,Seagate,ST3160811AS 160GB,719,30.5,3925,https://hdd.userbenchmark.com/SpeedTest/3594/ST3160811AS
HDD,,Maxtor,STM3320820A 320GB,720,30.5,186,https://hdd.userbenchmark.com/SpeedTest/5392/MAXTOR-STM3320820A
HDD,,Seagate,ST9250315AS 250GB,721,30.4,8083,https://hdd.userbenchmark.com/SpeedTest/624/ST9250315AS
HDD,,Excelstor,Technology J8160S 160GB,722,30.4,879,https://hdd.userbenchmark.com/SpeedTest/11714/ExcelStor-Technology-J8160S
HDD,,WD,WD3200AAJB-00J3A0 320GB,723,30.4,1022,https://hdd.userbenchmark.com/SpeedTest/2623/WDC-WD3200AAJB-00J3A0
HDD,,Toshiba,MK5055GSXN 500GB,724,30.4,538,https://hdd.userbenchmark.com/SpeedTest/1798/TOSHIBA-MK5055GSXN
HDD,,Hitachi,HDT725040VLA360 400GB,725,30.3,1094,https://hdd.userbenchmark.com/SpeedTest/1719/Hitachi-HDT725040VLA360
HDD,,Fujitsu,MJA2320BH G2 320GB,726,30.2,843,https://hdd.userbenchmark.com/SpeedTest/3975/FUJITSU-MJA2320BH-G2
HDD,,WD,WD1600AVBS-63SVA0 160GB,727,30.2,361,https://hdd.userbenchmark.com/SpeedTest/3472/WDC-WD1600AVBS-63SVA0
HDD,,Seagate,ST3250823AS 250GB,728,30.2,3311,https://hdd.userbenchmark.com/SpeedTest/2690/ST3250823AS
HDD,,Samsung,SP2504C 250GB,729,30.2,10642,https://hdd.userbenchmark.com/SpeedTest/2057/SAMSUNG-SP2504C
HDD,,Hitachi,HTS545032A7E380 320GB,730,30.2,3403,https://hdd.userbenchmark.com/SpeedTest/1588/Hitachi-HTS545032A7E380
